agent_type,p01,p02,p03,p04,loss
FPCT,0.5674858009656047,0.3917031392813549,0.45231422368495156,0.5169337290712559,0.6237872845505724
FPCT,0.5807897382040887,0.4143943877063732,0.37247310359809827,0.5934390455869258,0.6327913330965147
FPCT,0.5876969886161735,1.0,0.0,1.0,0.6377718142230149
FPCT,0.6002324139680749,0.28977906528477543,0.5302826723445885,0.615541611808515,0.6408477883947811
FPCT,0.6022520738111778,0.426665957217837,0.4540799534073359,0.7823947699794183,0.6414403783461835
FPCT,0.6028162658337111,0.42553360252123856,0.45606029827660977,0.7754233484665363,0.6415997565905956
FPCT,0.6032758163271269,0.0,1.0,1.0,0.6417393213037675
FPCT,0.6096095195861285,0.3792663946270335,0.45768952067047125,0.6216851134931024,0.6433165921863184
FPCT,0.6108257445681504,0.33969337605985883,0.1857603783559807,0.46856024505103594,0.6435861985072356
FPCT,0.6282656341030725,0.38933690163895485,0.38647742903878246,0.5430988284720658,0.646541747426255
FPCT,0.6340511079726806,0.39303346465404754,0.4068911563188644,0.5044155057969916,0.647219787482925
FPCT,0.6356363774946252,0.3585054907403813,0.33436374206550395,0.6528826379515806,0.6473851272907053
FPCT,0.647754575005979,0.38665074744377004,0.3163814903413965,0.5799003485972012,0.6484155919822004
FPCT,0.6478647845910002,0.41591418274068537,0.3114943999768811,0.6138679883176676,0.6484232967592387
FPCT,0.6708463898939165,0.3508159354777908,0.3527701402748318,0.6419043458841301,0.6495731585412143
FPCT,0.6765857373450692,0.34526825024239327,0.3432756624977563,0.5828669665731292,0.6497537789863383
FPCT,0.6799008056015177,0.3750185049691317,0.2512772467035117,0.6094481878512207,0.6498443352186095
FPCT,0.692049857783336,0.3284135472864217,0.29065461256572406,0.6084313194198157,0.6501072834926391
FPCT,0.6959188385378166,0.0,1.0,0.8342588809516207,0.6501731006173397
FPCT,0.7016048154826817,0.25762896724938134,0.32962392223522297,0.5963371255255555,0.6502547880905585
FPCT,0.7165984778146601,0.29062141158800614,0.27146334928823235,0.6547451101171456,0.6504139277405829
FPCT,0.7240441294581594,0.2850595383029534,0.2750840515083398,0.6358854152280407,0.6504694099753783
FPCT,0.7344643643272348,0.268056737937559,0.2634245808443889,0.6515688329827551,0.6505284287518368
FPCT,0.7423804209327827,0.2750562469872371,0.2436655744409043,0.6403322290696931,0.6505621273107998
FPCT,0.7533937882235482,0.2197083184716887,0.2988480961209098,0.6278877322967874,0.6505971959981951
FPCT,0.7651342433722338,0.20875915503853593,0.2552832642310679,0.6689006660829998,0.650623496654402
FPCT,0.7714906797710177,0.214233433632399,0.3151620099983424,0.7202243407998993,0.6506342206406104
FPCT,0.7795510977487932,0.2777221243199441,0.21420449980455258,0.7186740509180114,0.6506451047833595
FPCT,0.7988466758753516,0.30923507152826596,0.12629501361652928,0.789158303953114,0.6506623831658677
FPCT,0.8259921717732819,0.11890276905758757,0.36198451253040254,0.681526005624533,0.6506744065380767
